id,post,office_name,country,state,city,address,email,fax,mail_instructions,phone,post_type
3f5b4a423c450b931b0b56d1615c9dd83dcacbae,Salt Lake City,Salt Lake City U.S. Export Assistance Center,US,UT,Salt Lake City,"Salt Lake City U.S. Export Assistance Center,350 S. Main St., Suite 462,Salt Lake City, UT 84101,http://www.export.gov/utah/",office.saltlakecity@trade.gov,801-524-3072,,801-524-3070,D
cd7e67f9152f15ab527d14386a3a82f693f3d719,San Antonio,San Antonio U.S. Export Assistance Center,US,TX,San Antonio,"San Antonio U.S. Export Assistance Center,615 E. Houston Street, Suite 207,San Antonio, TX 78205,http://www.export.gov/texas/sanantonio/",Daniel.Rodriguez@Trade.gov,210-472-4019,,210-472-4020,D
446c614e5a205a99ac6baca5c4a5aaab1a7ed747,San Diego,San Diego U.S. Export Assistance Center,US,CA,San Diego,"San Diego U.S. Export Assistance Center,9449 Balboa Avenue, Suite 111,San Diego, CA  92123,http://www.buyusa.gov/sandiego/",Matt.Andersen@trade.gov,858-467-7043,,858-467-7032,D
7356082c56e06a052b94992f9b22128f63e7fe31,San Francisco,San Francisco U.S. Commercial Service,US,CA,San Francisco,"San Francisco U.S. Commercial Service,75 Hawthorne St.,2nd Floor, Suite 2500,San Francisco, CA 94105,http://export.gov/california/sanfrancisco",office.sanfrancisco@trade.gov,415-705-2299,,415-705-2300,D
944d5c92e0473630596f34ac296a8ab724f947ea,San Jose CA,San Jose (Silicon Valley) U.S. Export Assistance Center,US,CA,San Jose,"San Jose (Silicon Valley) U.S. Export Assistance Center,55 South Market St., Suite 1040,San Jose, CA  95113,http://export.gov/california/sanjose",Joanne.Vliet@trade.gov,408-535-2758,,408-535-2757,D
e72458b38153c6622f13dffcffd549f270dc7a9b,San Juan,San Juan (Guaynabo) U.S. Export Assistance Center,US,PR,Guaynabo,"San Juan (Guaynabo) U.S. Export Assistance Center,Centro Internacional de Mercadeo, Torre II, Street 165 Suite 702,Guaynabo, PR 00968-8058,http://export.gov/puertorico/",Jose.Burgos@trade.gov,787-781-7178,,"787-775-1992,1974",D
01c2cf1486224597788291bce825ca6e1f42877a,Savannah,Savannah U.S. Export Assistance Center,US,GA,Savannah,"Savannah U.S. Export Assistance Center,111 E. Liberty St., Suite 202,Savannah, GA 31401,http://www.export.gov/georgia/",Todd.Gerken@trade.gov,912-652-4675,,912-652-4204,D
2f0901fbcab4c6970216ce67f14d14ebf734cfe1,Seattle,Seattle U.S. Export Assistance Center,US,WA,Seattle,"Seattle U.S. Export Assistance Center,2001 6th Avenue, Suite 2610,Seattle, WA 98121,http://export.gov/Washington/seattle/",Office.Seattle@trade.gov,206-553-7253,,206-553-5615,D
fd0f4c55c67e0e6cede405693c8e3ff48e97f739,Shreveport,Shreveport U.S. Export Assistance Center,US,LA,Shreveport,"Shreveport U.S. Export Assistance Center,One University Place,Business Education Building 119H,Shreveport, LA 71115-2399,http://www.export.gov/louisiana",office.shreveport@trade.gov,318-676-3063,,318-676-3064,D
cb035ed9de6209fac728a4fd454591d6aa4a65de,Sioux Falls,South Dakota Export Assistance Center,US,SD,Sioux Falls,"Sioux Falls U.S. Export Assistance Center,2001 S. Summit Ave,Augustana College / Madsen Center,Sioux Falls, SD 57197,http://www.export.gov/southdakota",Cinnamon.King@trade.gov,605-330-4266,,605-330-4265,D
